OverallQual,GrLivArea,TotalBsmtSF,GarageCars,BsmtFinSF1,YearBuilt,LotArea,GarageYrBlt,YearRemodAdd,CentralAir_Y,2ndFlrSF,CentralAir_N,Fireplaces,BsmtUnfSF,LotFrontage,OpenPorchSF,MSZoning_RM,GarageType_Detchd,MSZoning_C (all),WoodDeckSF,BsmtQual,BsmtFinType1,MasVnrArea,OverallCond_3,GarageType_Attchd,KitchenQual,ExterCond,FullBath,EnclosedPorch,BedroomAbvGr,SalePrice
5,7.0431599159883405,6.762729506931879,1.0,6.38856140554563,1961,9.210440366976517,7.581719640125308,1983,1,0.0,0,1,5.602118820879701,4.394449154672439,0.0,0,0,0,5.111987788356544,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.786008995353765
5,6.855408798609928,6.855408798609928,1.0,0.0,1968,9.102643796520809,7.585281078639126,1968,1,0.0,0,0,6.855408798609928,4.110873864173311,0.0,0,0,0,4.997212273764115,4,6,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.58989576532275
7,7.478169694159785,6.78105762593618,2.0,5.968707559985366,1914,9.287394001418473,7.557472901614746,1970,0,6.790097235513905,1,2,6.19644412779452,4.110873864173311,5.834810737062605,1,1,0,0.0,2,5,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,12.001511614739405
3,6.947937068614969,0.0,2.0,0.0,1950,9.053101595549691,7.575584651557793,1950,0,0.0,1,0,0.0,4.110873864173311,0.0,0,1,0,0.0,3,4,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,2,11.445727410406752
8,7.496652438168283,6.795705775173514,3.0,0.0,2005,9.25569607369698,7.603897968521881,2005,1,6.803505257608338,0,1,6.795705775173514,4.290459441148391,4.762173934797756,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.3879816172226
5,7.0909098220799835,7.0909098220799835,0.0,7.0909098220799835,1987,9.287394001418473,0.0,1988,1,0.0,0,0,0.0,4.110873864173311,0.0,0,0,0,4.795790545596741,2,2,0.0,0,0,1.3862943611198906,1.6094379124341003,3,0.0,3,12.095146671399466
7,7.455298485683291,6.762729506931879,2.0,0.0,2004,9.139273923542323,7.60339933974067,2004,1,6.762729506931879,0,0,6.762729506931879,4.189654742026425,4.04305126783455,0,0,0,5.236441962829949,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.154784614286667
5,7.267525427828172,5.579729825986222,2.0,0.0,1910,9.169622538697624,7.555381944240273,2002,1,6.499787040655854,0,0,5.579729825986222,4.110873864173311,0.0,1,1,0,5.602118820879701,1,6,0.0,0,0,1.3862943611198906,1.0986122886681098,2,4.727387818712341,2,11.790564777297387
6,6.816735880594968,6.816735880594968,1.0,6.725033642166843,1961,8.820108644508608,7.5822291942764615,1996,1,0.0,0,0,4.394449154672439,4.189654742026425,0.0,0,1,0,5.1298987149230735,4,2,0.0,0,0,1.0986122886681098,1.0986122886681098,1,0.0,3,11.863589378812122
7,7.2078598714324755,7.2078598714324755,2.0,0.0,2000,9.042040056544483,7.601402334583733,2001,1,0.0,0,0,7.2078598714324755,4.189654742026425,4.02535169073515,0,0,0,4.795790545596741,2,6,4.6913478822291435,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,12.095146671399466
5,7.289610521451167,6.255750041753367,2.0,6.09807428216624,1963,9.46397433028839,7.599901959208498,1999,1,0.0,0,1,4.343805421853684,4.2626798770413155,0.0,0,0,0,5.713732805509369,2,0,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,12.07254696717504
8,7.198931240688173,7.198931240688173,2.0,6.598509028614515,1993,8.593413217327646,7.597897950521784,1993,1,0.0,0,1,6.405228458030842,3.7376696182833684,0.0,0,0,0,4.574710978503383,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,4.2626798770413155,2,12.100717685412471
8,7.906915488678587,7.04141166379481,2.0,6.3561076606958915,1976,9.100971834920818,7.598399329323964,1996,1,7.340186835320115,0,2,6.1903154058531475,4.110873864173311,5.3230099791384085,0,0,0,0.0,4,2,5.66988092298052,0,0,1.0986122886681098,1.0986122886681098,3,0.0,4,12.61087420020211
7,7.721791776817535,6.859614903654202,2.0,5.707110264748875,2000,9.082052351674651,7.601402334583733,2000,1,7.152268856032539,0,1,6.481577129276431,4.110873864173311,4.007333185232471,0,0,0,5.41610040220442,2,2,0.0,0,0,1.0986122886681098,1.6094379124341003,2,0.0,4,12.371591321286905
7,7.878912912297133,7.123672785204607,4.0,0.0,1880,9.367429587218957,7.576097340623111,2003,0,7.186144304522325,1,1,7.123672785204607,4.189654742026425,0.0,1,1,0,5.204006687076795,4,6,0.0,0,0,1.0986122886681098,1.6094379124341003,1,5.958424693029782,4,12.491176396967154
7,7.450660796211539,7.450660796211539,2.0,6.824373670043086,1996,9.268043082104471,7.599401333415815,1996,1,0.0,0,1,6.687108607866515,4.0943445622221,4.04305126783455,0,0,0,5.484796933490655,2,2,5.82600010738045,0,1,1.0986122886681098,1.6094379124341003,2,5.043425116919247,3,12.469978029554953
4,7.333023014386481,0.0,1.0,0.0,1945,9.036701015565063,7.57353126274595,1950,0,6.091309882077698,1,0,0.0,3.9318256327243257,0.0,0,1,0,4.532599493153256,3,4,0.0,1,0,1.3862943611198906,1.6094379124341003,2,5.225746673713202,4,11.49273296168228
4,7.039660349862076,6.3578422665081,0.0,0.0,1910,9.082620630373812,0.0,2004,1,5.855071922202427,0,0,6.3578422665081,4.02535169073515,5.081404364984463,1,0,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.477308649967686
7,7.186144304522325,6.493753839851686,2.0,0.0,2003,8.955577146281511,7.602900462204755,2003,1,6.493753839851686,0,0,6.493753839851686,4.110873864173311,3.8918202981106265,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,11.995357787034976
6,7.3098814858247865,7.299797366758161,2.0,7.0909098220799835,1997,9.13097243659261,7.599901959208498,1997,1,0.0,0,0,5.634789603169249,4.382026634673881,3.332204510175204,0,0,0,5.1298987149230735,2,2,0.0,0,1,1.0986122886681098,1.0986122886681098,2,0.0,3,12.28765724080691
8,7.649216319820633,6.93828448401696,3.0,0.0,2005,9.234154550075438,7.603897968521881,2005,1,6.966967138613983,0,1,6.93828448401696,4.394449154672439,3.970291913552122,0,0,0,5.262690188904886,2,6,5.187385805840755,0,1,0.0,1.6094379124341003,2,0.0,3,12.526346537332584
6,6.934397209928558,6.934397209928558,2.0,6.0867747269123065,1969,8.97853441008332,7.585788821732034,2005,1,0.0,0,0,4.7535901911063645,4.127134385045092,3.8918202981106265,0,1,0,5.147494476813453,4,2,0.0,0,0,1.0986122886681098,1.6094379124341003,1,0.0,3,11.957617696467539
6,7.294377299288821,6.593044534142437,2.0,5.945420608606575,1999,8.080546965824498,7.600902459542082,1999,1,6.593044534142437,0,0,5.855071922202427,3.5553480614894135,3.2188758248682006,0,1,0,0.0,2,2,6.796823718274855,0,0,1.3862943611198906,1.6094379124341003,2,0.0,3,12.058158312538197
8,7.478169694159785,6.7650389767805414,2.0,3.044522437723423,2007,9.284519770150434,7.60489448081162,2007,1,6.805722553416985,0,0,6.741700694652055,4.23410650459726,4.663439094112067,0,0,0,4.976733742420574,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.264346270624157
6,7.234898420314831,6.511745329644728,2.0,6.0844994130751715,1978,9.360224821513475,7.590346945602565,1978,1,6.5722825426940075,0,1,5.459585514144159,4.110873864173311,0.0,0,0,0,5.817111159963204,4,5,5.796057750765372,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,11.97603664577121
7,7.31455283232408,6.61338421837956,2.0,6.309918278226516,1999,7.732369222284388,7.600902459542082,1999,1,6.61338421837956,0,0,5.278114659230517,3.2188758248682006,0.0,0,1,0,0.0,2,0,5.8888779583328805,0,0,1.3862943611198906,1.6094379124341003,2,0.0,3,12.097378802727306
8,7.836764783264067,7.1846291527173145,3.0,4.04305126783455,1995,9.413934064045677,7.59890045687141,1995,1,7.093404625868766,0,1,7.089243155027514,4.189654742026425,4.59511985013459,0,0,0,5.407171771460119,2,3,6.2422232654551655,0,1,1.0986122886681098,1.6094379124341003,2,0.0,4,12.577639650232573
6,6.762729506931879,6.762729506931879,1.0,6.418364935936212,1959,9.116139576577355,7.605392364814935,1959,1,0.0,0,0,5.53338948872752,4.2626798770413155,0.0,0,1,0,0.0,4,5,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.755879486687116
5,7.171656822768514,7.044032897274685,2.0,6.0063531596017325,1924,8.841014310483892,7.583756300707112,1950,1,0.0,0,0,6.608000625296087,4.110873864173311,0.0,1,1,0,0.0,4,3,0.0,0,0,0.6931471805599453,1.6094379124341003,1,0.0,2,11.51293546492023
7,7.344719054149673,6.6293632534374485,2.0,3.2188758248682006,2009,9.0642735958414,7.605890001053122,2009,1,6.664409020350408,0,0,6.597145701886651,4.290459441148391,3.828641396489095,0,0,0,5.135798437050262,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.279327754099118
8,7.768956044538332,7.133295954896068,3.0,7.059617628291383,1999,9.151757414543885,7.600902459542082,1999,1,7.001245622069476,0,1,4.499809670330265,4.418840607796598,4.859812404361672,0,0,0,0.0,2,2,6.513230110912307,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.727841176689147
8,7.3098814858247865,7.3098814858247865,2.0,6.082218910376446,1995,9.164296433474776,7.59890045687141,1996,1,0.0,0,1,0.0,3.4339872044851463,3.4339872044851463,0,0,0,0.0,2,3,0.0,0,1,0.0,1.0986122886681098,1,0.0,2,12.506180941677357
9,7.317876198626496,7.312553498102598,2.0,0.0,2008,9.58795455192857,7.605392364814935,2008,1,0.0,0,1,7.312553498102598,4.330733340286331,5.1647859739235145,0,0,0,0.0,2,6,5.652489180268651,0,1,0.0,1.6094379124341003,2,0.0,2,12.484208043148733
7,7.44716835960004,6.8885724595653635,2.0,5.978885764901122,1988,9.25167423546916,7.5953872788539725,1988,1,6.5998704992128365,0,1,6.375024819828097,4.394449154672439,4.204692619390966,0,0,0,5.43372200355424,2,2,3.7612001156935624,0,1,1.3862943611198906,1.6094379124341003,2,5.056245805348308,3,12.188422799337028
6,7.467942332285852,6.891625897052253,1.0,6.493753839851686,1940,9.434203664214742,7.595889917718538,1985,1,6.643789733147672,0,0,5.780743515792329,4.330733340286331,0.0,0,0,0,5.5053315359323625,2,0,0.0,0,1,1.3862943611198906,1.6094379124341003,2,5.056245805348308,4,11.982935344196433
7,7.515889085215125,7.528869256642251,2.0,3.2188758248682006,2004,9.116139576577355,7.60339933974067,2005,1,0.0,0,1,7.515889085215125,4.2626798770413155,3.5263605246161616,0,0,0,4.795790545596741,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.28690580994122
8,8.09559870137819,7.409136443920128,3.0,7.256297239690681,2003,10.887530386461101,7.602900462204755,2003,1,7.371489295214277,0,1,5.459585514144159,3.871201010907891,3.6109179126442243,0,0,0,6.222576268071369,2,0,6.403574197934815,0,0,0.0,1.6094379124341003,3,0.0,4,13.195615697878253
5,6.755768921984255,6.755768921984255,2.0,6.530877627725885,1982,8.889170455363413,7.592870287844818,1982,1,0.0,0,0,5.159055299214529,4.110873864173311,0.0,0,1,0,4.795790545596741,2,2,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.812296455066814
4,7.107425474110705,6.729824070489475,2.0,6.729824070489475,1951,9.09133158539398,7.5766097669730375,1951,1,0.0,0,0,0.0,4.219507705176107,0.0,0,1,0,0.0,1,3,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.532737896139919
6,7.0192966537150445,6.937314081223682,2.0,6.0473721790462776,1976,8.964439833539357,7.589335823170617,1976,1,0.0,0,1,6.175867270105761,4.553876891600541,0.0,0,1,0,4.976733742420574,4,0,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.580593459194764
5,6.816735880594968,6.816735880594968,1.0,6.124683390894205,1958,9.225327501784431,7.580189417944541,1958,1,0.0,0,0,6.124683390894205,4.2626798770413155,0.0,0,0,0,0.0,4,5,0.6931471805599453,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.648338835562747
8,7.587817219993427,7.568379267836522,3.0,0.0,2006,9.562896846651167,7.604396348796338,2006,1,0.0,0,1,7.568379267836522,4.709530201312334,3.828641396489095,0,0,0,5.755742213586912,2,6,5.929589143389895,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.886643575525625
6,7.094234845924755,7.094234845924755,2.0,6.7650389767805414,1998,8.412054873292933,7.6004023345004,1998,1,0.0,0,0,5.82600010738045,3.4965075614664802,5.5134287461649825,1,0,0,0.0,0,2,5.771441123130016,0,1,1.3862943611198906,1.6094379124341003,2,0.0,2,11.995357787034976
7,7.387090235656757,7.387090235656757,3.0,3.044522437723423,2005,9.324650718153594,7.603897968521881,2006,1,0.0,0,0,7.374629015218945,4.465908118654584,4.0943445622221,0,0,0,4.976733742420574,2,2,5.484796933490655,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.308182383129823
5,6.796823718274855,6.762729506931879,2.0,6.637258031284457,1974,9.499346567390095,7.5883236773352225,1974,1,0.0,0,1,4.634728988229636,4.61512051684126,0.0,0,0,0,5.488937726156687,4,0,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.86710429621008
5,7.611347717403621,0.0,2.0,0.0,1977,9.036106025364846,7.589841512182657,1977,1,0.0,0,2,0.0,4.110873864173311,0.0,0,1,0,0.0,3,4,5.771441123130016,0,0,1.3862943611198906,1.6094379124341003,2,0.0,4,11.87757552297847
6,6.912742820493176,6.883462586413092,2.0,6.883462586413092,1977,9.262078567380597,7.589841512182657,1977,1,0.0,0,0,0.0,4.3694478524670215,0.0,0,0,0,0.0,2,2,4.51085950651685,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.813037464800539
7,7.134093721192866,7.121252453244542,2.0,0.0,1995,8.971575439759016,7.59890045687141,1996,1,0.0,0,1,7.121252453244542,4.1588830833596715,3.091042453358316,0,0,0,5.3981627015177525,2,6,3.6635616461296463,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,12.07824495582233
6,7.38025578842646,6.635946555686647,2.0,5.961005339623274,1992,8.875426919818963,7.597396320212795,1992,1,6.677083461247136,0,0,5.926926025970411,4.189654742026425,4.8283137373023015,0,0,0,0.0,2,0,0.0,0,1,1.0986122886681098,1.0986122886681098,2,0.0,3,12.077676615757813
7,7.266128779556451,7.254177846456518,2.0,0.0,2001,9.698061122027077,7.601901959875166,2002,1,0.0,0,0,7.254177846456518,4.219507705176107,3.5263605246161616,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.139403856983334
5,7.01301578963963,7.001245622069476,2.0,7.001245622069476,1978,9.116249448576587,7.590346945602565,1978,1,0.0,0,1,0.0,4.110873864173311,3.4339872044851463,0,0,0,5.717027701406222,2,2,4.653960350157523,0,1,1.0986122886681098,1.0986122886681098,1,0.0,1,12.016732516077072
6,7.3031700512368,6.610696044717759,0.0,0.0,1914,8.748463629942055,0.0,2001,1,6.610696044717759,0,1,6.610696044717759,3.58351893845611,5.676753802268282,1,0,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,2,4.90527477843843,3,11.759793355371237
6,7.202661196523238,7.224753405767971,2.0,5.529429087511423,1967,9.189218875354072,7.584773077612199,1967,1,0.0,0,1,6.198478716492308,4.110873864173311,0.0,0,0,0,0.0,4,5,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,11.992266613576142
5,7.410347097821024,6.532334292222349,1.0,6.532334292222349,1915,9.287394001418473,7.581719640125308,1950,1,6.532334292222349,0,0,0.0,4.110873864173311,0.0,1,1,0,0.0,1,3,0.0,0,0,1.3862943611198906,1.0986122886681098,2,5.2832037287379885,4,11.842236406331555
7,7.642524134232902,6.863803391452954,2.0,6.48768401848461,2004,9.224539091375995,7.60339933974067,2004,1,7.029087564149662,0,0,5.707110264748875,4.343805421853684,3.828641396489095,0,0,0,0.0,2,2,0.0,0,0,1.0986122886681098,1.6094379124341003,2,0.0,4,12.358798024384122
4,6.804614520062624,6.804614520062624,1.0,0.0,1954,8.699681400989514,7.578145472419466,2000,1,0.0,0,0,6.804614520062624,3.9318256327243257,0.0,1,1,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.588969419043872
6,7.643961949002529,6.725033642166843,2.0,6.343880434126331,1966,9.40968291310444,7.584264818389059,2007,1,7.013915474810528,0,0,5.579729825986222,4.110873864173311,5.1298987149230735,0,0,0,4.897839799950911,4,3,5.062595033026967,0,1,1.0986122886681098,1.6094379124341003,2,0.0,5,12.141539457711714
7,7.044032897274685,7.044032897274685,2.0,2.833213344056216,2005,8.065579427282092,7.603897968521881,2006,1,0.0,0,1,7.029972911706386,3.784189633918261,2.833213344056216,0,0,0,4.61512051684126,2,2,2.4849066497880004,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,11.984184555794167
6,6.968850378341948,6.937314081223682,2.0,6.29156913955832,1976,9.335562336729565,7.589335823170617,1976,1,0.0,0,2,6.19644412779452,4.110873864173311,0.0,0,0,0,4.795790545596741,2,0,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.896833207128452
7,7.607878073278507,7.0192966537150445,2.0,6.760414691083428,1996,9.202409001649903,7.599901959208498,1997,1,6.787844982309579,0,1,5.545177444479562,4.532599493153256,4.875197323201151,0,0,0,5.198497031265826,2,2,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,12.505402864156405
8,7.311218384419629,7.311218384419629,2.0,0.0,2007,9.122492281402987,7.60489448081162,2007,1,0.0,0,0,7.311218384419629,4.343805421853684,4.875197323201151,0,0,0,5.1298987149230735,2,6,4.948759890378168,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.323860125621126
7,7.547501682814967,6.569481420414296,2.0,0.0,1994,9.290352309945568,7.598399329323964,1996,1,6.697034247666484,0,1,6.569481420414296,4.110873864173311,3.8501476017100584,0,0,0,4.969813299576001,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.178192583415596
6,7.355641102974253,6.478509642208569,2.0,0.0,1980,9.036106025364846,7.591357046698551,1981,1,6.517671272912275,0,1,6.478509642208569,4.2626798770413155,3.9318256327243257,0,0,0,0.0,2,6,4.875197323201151,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,12.049424683420915
6,7.1592919047975645,6.493753839851686,2.0,0.0,1977,9.011645501064283,7.589841512182657,1977,1,0.0,0,1,6.493753839851686,4.276666119016055,0.0,0,0,0,4.9344739331306915,4,6,5.003946305945459,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.874097282798648
5,6.651571873589727,6.651571873589727,1.0,6.3473892096560105,1953,8.946114375560743,7.577633832602728,1953,1,0.0,0,0,5.318119993844216,4.060443010546419,0.0,0,0,0,0.0,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.608244735642321
9,8.052296499538647,7.563719668414366,3.0,0.0,2008,9.511851382364405,7.605890001053122,2009,1,7.069023426578259,0,2,7.563719668414366,4.653960350157523,4.3694478524670215,0,0,0,4.976733742420574,0,6,6.7580945044277305,0,0,0.0,1.6094379124341003,3,0.0,4,13.091906231773164
5,7.478169694159785,6.595780513961311,1.0,6.345636360828596,1937,8.881975184248867,7.570443252057374,1950,1,6.669498089857879,0,2,5.093750200806762,4.110873864173311,0.0,0,1,0,0.0,2,0,5.53338948872752,0,0,1.0986122886681098,1.6094379124341003,1,5.579729825986222,3,12.07254696717504
6,7.4318919168078,6.424869023905388,2.0,6.137727054086234,1997,9.457122321855792,7.599901959208498,1997,1,6.9782137426306985,0,0,5.043425116919247,4.382026634673881,4.74493212836325,0,0,0,6.0014148779611505,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,5.225746673713202,4,12.206077645517674
4,7.087573705557973,7.087573705557973,2.0,5.288267030694535,1916,8.476579508530941,7.579678823090456,1990,1,0.0,0,0,6.907755278982137,3.713572066704308,0.0,1,1,0,0.0,4,3,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.60733523953139
7,7.284134806195205,6.591673732008658,2.0,6.47543271670409,2005,9.011889433252344,7.603897968521881,2005,1,6.591673732008658,0,1,4.394449154672439,4.1588830833596715,2.9444389791664403,0,0,0,3.6109179126442243,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.149507585033072
9,7.945555428253489,7.45876269238096,3.0,0.0,2008,9.539068413863964,7.605890001053122,2009,1,6.9930151229329605,0,1,7.45876269238096,4.68213122712422,5.14166355650266,0,0,0,3.970291913552122,0,6,6.052089168924417,0,0,0.0,1.6094379124341003,3,0.0,4,13.275829251377
5,7.029087564149662,6.842683282238422,1.0,6.70073110954781,1954,9.105090961257085,7.578145472419466,1954,1,0.0,0,0,4.8283137373023015,4.330733340286331,0.0,0,0,0,0.0,4,3,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.678448377988165
7,7.264730177929867,7.257002707092073,2.0,0.0,2008,9.41531995266272,7.605392364814935,2008,1,0.0,0,0,7.257002707092073,4.5217885770490405,4.110873864173311,0,0,0,0.0,2,6,5.54907608489522,0,1,0.0,1.6094379124341003,2,0.0,3,12.335700805443338
5,6.8885724595653635,6.8885724595653635,1.0,5.993961427306569,1967,9.18512512283512,7.584773077612199,1967,1,0.0,0,0,4.61512051684126,4.330733340286331,0.0,0,0,0,4.23410650459726,4,0,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,11.816734299348461
5,7.3632795869630385,7.1891677384203225,2.0,7.177782416195197,1923,9.970445020661009,7.562161631225652,2004,1,6.22455842927536,0,1,2.772588722239781,4.976733742420574,5.746203190540153,0,0,0,0.0,4,2,0.0,0,1,1.0986122886681098,1.6094379124341003,1,0.0,3,12.317171167298682
5,6.99117688712121,6.932447891572509,2.0,6.248042874508429,1966,9.503084610020228,7.584264818389059,1966,1,0.0,0,1,5.942799375126701,4.454347296253507,0.0,0,0,0,0.0,4,0,6.954638864880987,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.982622797311857
5,7.668093709082406,6.745236349484363,2.0,0.0,1898,8.999742789830492,7.555381944240273,1965,0,6.96979066990159,1,0,6.745236349484363,4.51085950651685,5.056245805348308,1,1,0,3.713572066704308,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,2,11.571203807011969
6,7.177782416195197,6.947937068614969,2.0,6.498282149476434,1974,9.224341891611996,7.5883236773352225,1999,1,0.0,0,1,0.0,4.3694478524670215,0.0,0,0,0,5.583496308781699,4,0,4.605170185988092,0,1,1.0986122886681098,1.6094379124341003,1,0.0,3,12.10625783509458
6,6.744059186311348,6.744059186311348,2.0,6.4967749901858625,2004,8.398184404834035,7.60339933974067,2004,1,0.0,0,1,5.231108616854587,4.110873864173311,0.0,1,0,0,4.948759890378168,2,2,5.135798437050262,0,1,1.0986122886681098,1.6094379124341003,1,0.0,1,11.881041706925902
5,6.951772164398911,6.293419278846481,2.0,0.0,1952,9.072571442231286,7.577121930876679,1952,0,0.0,1,0,6.293419278846481,4.204692619390966,0.0,0,0,1,0.0,4,6,0.0,0,0,0.6931471805599453,1.6094379124341003,1,0.0,2,10.932999821119937
6,7.274479558773871,7.274479558773871,1.0,6.411818267709897,1958,9.18512512283512,7.580189417944541,1958,1,0.0,0,0,6.727431724850855,4.330733340286331,0.0,0,0,0,0.0,4,5,5.497168225293202,0,1,1.3862943611198906,1.6094379124341003,1,5.62040086571715,4,11.969723533345908
5,7.1316985104669115,6.532334292222349,1.0,0.0,1918,9.017847259860732,7.578656850594762,1950,1,6.336825731146441,0,0,6.532334292222349,3.828641396489095,0.0,0,1,0,5.337538079701318,4,6,0.0,0,0,0.6931471805599453,1.6094379124341003,1,4.574710978503383,3,11.661354090741
7,7.415776975415394,7.408530566894626,2.0,0.0,1998,9.4040963063958,7.6004023345004,1998,1,0.0,0,0,7.408530566894626,3.8918202981106265,3.5553480614894135,0,0,0,0.0,2,6,6.093569770045136,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.323415584358154
5,6.9167150203536085,6.9167150203536085,1.0,6.18826412308259,1954,9.343646739284408,7.578145472419466,1954,1,0.0,0,1,6.259581464064923,4.110873864173311,0.0,0,0,0,0.0,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,4.795790545596741,2,11.827743504053695
8,7.432483807917119,7.358193752733032,3.0,7.105786129481271,2002,9.492959650085501,7.602401335665818,2002,1,0.0,0,2,5.860786223465865,4.110873864173311,4.0943445622221,0,0,0,5.017279836814924,2,2,5.003946305945459,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.509877789891931
6,6.959398512133975,6.918695219020472,2.0,6.22455842927536,1971,9.084436955087027,7.586803535162581,1971,1,0.0,0,0,6.2285110035911835,4.394449154672439,0.0,0,0,0,0.0,4,2,4.394449154672439,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.951186847493476
7,7.214504414151143,7.214504414151143,2.0,6.598509028614515,2009,8.759668671029939,7.606387389772652,2010,1,0.0,0,1,6.439350371100098,3.8066624897703196,3.58351893845611,0,0,0,5.262690188904886,2,2,4.859812404361672,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,12.319405795112926
7,7.403061091090091,6.683360945766275,2.0,0.0,2003,8.885579291282982,7.602900462204755,2003,1,6.736966958001855,0,0,6.683360945766275,4.290459441148391,3.828641396489095,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.117246896289503
4,6.842683282238422,6.842683282238422,2.0,0.0,1953,8.699681400989514,7.5883236773352225,1953,0,0.0,1,0,6.842683282238422,4.110873864173311,3.4965075614664802,1,1,0,0.0,1,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,4.727387818712341,2,11.440365524765756
7,7.458186157340487,6.742880635791903,2.0,0.0,2003,9.42504844446929,7.602900462204755,2003,1,6.787844982309579,0,1,6.742880635791903,4.110873864173311,3.8918202981106265,0,0,0,4.61512051684126,2,6,0.0,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,12.323860125621126
6,7.306531398939505,6.658011045870748,1.0,0.0,1940,9.200391041122515,7.57095858316901,1950,1,6.302618975744905,0,1,6.658011045870748,4.110873864173311,0.0,0,1,0,5.817111159963204,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,3,11.845827048676645
8,7.306531398939505,7.306531398939505,2.0,0.0,2006,9.325185763645223,7.604396348796338,2006,1,0.0,0,1,7.306531398939505,4.406719247264253,4.948759890378168,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.357079818283598
10,7.642524134232902,7.639642287858013,3.0,7.400620577371135,2007,9.602652693506046,7.60489448081162,2008,1,0.0,0,1,6.093569770045136,4.74493212836325,3.828641396489095,0,0,0,5.241747015059643,0,2,6.705639094860003,0,1,0.0,1.6094379124341003,2,0.0,2,12.861001210669146
5,6.665683717782408,6.665683717782408,0.0,6.665683717782408,1924,8.721113147762688,0.0,1950,1,0.0,0,0,0.0,3.9318256327243257,0.0,1,0,0,0.0,4,0,0.0,0,0,1.0986122886681098,1.6094379124341003,1,4.762173934797756,2,11.603688960617083
